id,link
402,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-225ch-business-16430-champniers-3212010
403,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-3-crossback-bluehdi-130ch-performance-line-automatique-7cv-16430-champniers-3210009
404,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-3-bluehdi-120ch-sport-chic-s-s-62220-carvin-221175
405,https://www.autosphere.fr/fiche4/auto-occasion-ds-ds-7-crossback-bluehdi-180ch-grand-chic-automatique-128g-73209-albertville-035891
406,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-bluehdi-180ch-grand-chic-automatique-08000-charleville-mezieres-230154
407,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-100ch-performance-line-38320-eybens-320139
408,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-4x4-300ch-grand-chic-86000-poitiers-21060
409,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-100ch-bastille-16430-champniers-3212001
410,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-e-tense-grand-chic-4cv-34120-pezenas-1681
411,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-3-cabrio-bluehdi-120ch-sport-chic-s-s-13100-aix-en-provence-91668
412,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-e-tense-225ch-bastille-86000-poitiers-21054
413,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-puretech-110ch-sport-chic-s-s-eat6-59320-sequedin-221268
414,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-bluehdi-130ch-performance-line-automatique-126g-16430-champniers-3211013
415,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-100ch-bastille-86000-poitiers-3210073
416,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-bluehdi-180ch-performance-line-automatique-79000-niort-3166
417,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-4-puretech-225ch-performance-line-automatique-73000-chambery-400022
418,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-bluehdi-130ch-so-chic-automatique-126g-63200-riom-50908
419,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-puretech-180ch-performance-line-automatique-03110-charmeil-41958
420,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-130ch-performance-line-automatique-7cv-79000-niort-3212011
421,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-bluehdi-130ch-grand-chic-automatique-139g-59223-roncq-307091
422,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-130ch-grand-chic-automatique-111g-86000-poitiers-3212068
423,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-130ch-performance-line-automatique-7cv-38170-seyssinet-pariset-320089
424,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-bluehdi-180ch-grand-chic-automatique-51100-reims-256760
425,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-4x4-300ch-so-chic-86000-poitiers-21094
426,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-e-tense-grand-chic-4cv-51100-reims-256603
427,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-puretech-225ch-grand-chic-automatique-79000-niort-3211043
428,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-130ch-grand-chic-automatique-109g-01007-bourg-en-bresse-dsbb000009
429,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-e-tense-225ch-ligne-noire-86000-poitiers-st38297358
430,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-4-puretech-225ch-rivoli-automatique-51530-dizy-304061
431,https://www.autosphere.fr/fiche4/auto-occasion-ds-ds-7-crossback-bluehdi-130ch-so-chic-08000-charleville-mezieres-230111
432,https://www.autosphere.fr/fiche4/auto-occasion-ds-ds-4-puretech-130ch-so-chic-s-s-01000-bourg-en-bresse-123171
433,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-4-bluehdi-120ch-sport-chic-s-s-eat6-86000-poitiers-12091
434,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-5-bluehdi-120ch-business-s-s-eat6-64300-orthez-2302899
435,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-5-bluehdi-120ch-so-chic-s-s-86500-montmorillon-3211044
436,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-e-tense-grand-chic-63000-clermont-ferrand-131525
437,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-3-puretech-130ch-sport-chic-s-s-03110-charmeil-41872
438,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-4x4-300ch-rivoli-79000-niort-3161
439,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-bluehdi-110ch-performance-line-44000-nantes-68724
440,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-225ch-performance-line-77240-vert-saint-denis-9129653
441,https://www.autosphere.fr/fiche/auto-occasion-ds-ds-7-crossback-bluehdi-130ch-performance-line-automatique-138g-16430-champniers-3212006
442,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-bluehdi-180ch-performance-line-automatique-128g-33700-merignac-2207086
443,https://www.autosphere.fr/fiche4/auto-occasion-ds-ds-3-puretech-110ch-so-chic-s-s-51530-dizy-304033
444,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-e-tense-grand-chic-86000-poitiers-3207310
445,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-puretech-180ch-so-chic-automatique-10cv-86100-chatellerault-3207514
446,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-puretech-100ch-bastille-86000-poitiers-3207309
447,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-bluehdi-130ch-performance-line-automatique-03110-charmeil-41954
448,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-3-crossback-bluehdi-100ch-chic-41200-romorantin-lanthenay-37914
449,https://www.autosphere.fr/fiche-mixte/auto-occasion-ds-ds-7-crossback-e-tense-4x4-300ch-rivoli-51100-reims-254706
